order_name,family_name,is_areal,avibase_id,ebird_species_code,birds_of_the_world_url,common_name,scientific_name,soi_number_loggers_approx_raw,body_mass_g,tagged_previously
Passeriformes,Rhipiduridae,False,AVIBASE-F893CBF6,visfan1,https://birdsoftheworld.org/bow/species/visfan1/,Visayan Fantail,Rhipidura albiventris,,13.2,
Passeriformes,Cisticolidae,False,AVIBASE-E823AB2F,mitbab1,https://birdsoftheworld.org/bow/species/mitbab1/,Visayan Miniature Babbler,Micromacronus leytensis,,5.5,
Passeriformes,Zosteropidae,False,AVIBASE-79C8806A,vispyb1,https://birdsoftheworld.org/bow/species/vispyb1/,Visayan Pygmy Babbler,Dasycrotapha pygmaea,,8.7,
Passeriformes,Sturnidae,False,AVIBASE-BFBAA892,visrha1,https://birdsoftheworld.org/bow/species/visrha1/,Visayan Rhabdornis,Rhabdornis rabori,,39.1,
Passeriformes,Muscicapidae,False,AVIBASE-CEED5ACE,vissha1,https://birdsoftheworld.org/bow/species/vissha1/,Visayan Shama,Copsychus superciliaris,,24.0,
Passeriformes,Cisticolidae,False,AVIBASE-DADD146F,phitai1,https://birdsoftheworld.org/bow/species/phitai1/,Visayan Tailorbird,Orthotomus castaneiceps,,12.8,
Passeriformes,Ploceidae,False,AVIBASE-FC6C191F,vimwea1,https://birdsoftheworld.org/bow/species/vimwea1/,Vitelline Masked Weaver,Ploceus vitellinus,,20.0,
Passeriformes,Parulidae,False,AVIBASE-5574D3D5,vitwar1,https://birdsoftheworld.org/bow/species/vitwar1/,Vitelline Warbler,Setophaga vitellina,,6.7,
Passeriformes,Ptilonorhynchidae,False,AVIBASE-EFFD142D,vogbow2,https://birdsoftheworld.org/bow/species/vogbow2/,Vogelkop Bowerbird,Amblyornis inornata,,124.0,
Passeriformes,Paradisaeidae,False,AVIBASE-54154974,,https://birdsoftheworld.org/bow/species/vosbop1/,Vogelkop Lophorina,Lophorina superba,,76.7,
Passeriformes,Meliphagidae,False,AVIBASE-2742D234,vogmel1,https://birdsoftheworld.org/bow/species/vogmel1/,Vogelkop Melidectes,Melidectes leucostephes,,75.3,
Passeriformes,Acanthizidae,False,AVIBASE-F4F588DC,vogscr1,https://birdsoftheworld.org/bow/species/vogscr1/,Vogelkop Scrubwren,Aethomyias rufescens,,8.5,
Passeriformes,Pachycephalidae,False,AVIBASE-396BBD58,vogwhi1,https://birdsoftheworld.org/bow/species/vogwhi1/,Vogelkop Whistler,Pachycephala meyeri,,19.0,
Passeriformes,Passerellidae,False,AVIBASE-22A64474,voljun1,https://birdsoftheworld.org/bow/species/voljun1/,Volcano Junco,Junco vulcani,,28.0,
Passeriformes,Paradisaeidae,False,AVIBASE-29679CC7,wahpar1,https://birdsoftheworld.org/bow/species/wahpar1/,Wahnes's Parotia,Parotia wahnesi,,158.0,
Passeriformes,Cisticolidae,False,AVIBASE-5FD10562,waicis3,https://birdsoftheworld.org/bow/species/waicis1/,Wailing Cisticola,Cisticola lais,,14.8,
Passeriformes,Zosteropidae,False,AVIBASE-F9D288FC,lebwhe2,https://birdsoftheworld.org/bow/species/lebwhe2/,Wakatobi White-eye,Zosterops flavissimus,,11.5,
Passeriformes,Meliphagidae,False,AVIBASE-F2E93F72,wakmyz1,https://birdsoftheworld.org/bow/species/wakmyz1/,Wakolo Myzomela,Myzomela wakoloensis,,7.9,
Passeriformes,Maluridae,False,AVIBASE-C3E23BC4,walfai1,https://birdsoftheworld.org/bow/species/walfai1/,Wallace's Fairywren,Sipodotus wallacii,,7.7,
Passeriformes,Campephagidae,False,AVIBASE-8FDFD55B,walcus1,https://birdsoftheworld.org/bow/species/walcus1/,Wallacean Cuckooshrike,Coracina personata,,94.5,
Passeriformes,Dicruridae,False,AVIBASE-D5A32822,waldro1,https://birdsoftheworld.org/bow/species/waldro1/,Wallacean Drongo,Dicrurus densus,,85.5,
Passeriformes,Pachycephalidae,False,AVIBASE-C969AFEC,walwhi1,https://birdsoftheworld.org/bow/species/walwhi1/,Wallacean Whistler,Pachycephala arctitorquis,,22.4,
Passeriformes,Tichodromidae,False,AVIBASE-89C42590,wallcr1,https://birdsoftheworld.org/bow/species/wallcr1/,Wallcreeper,Tichodroma muraria,,17.6,
Passeriformes,Sturnidae,False,AVIBASE-E11D6D66,walsta1,https://birdsoftheworld.org/bow/species/walsta1/,Waller's Starling,Onychognathus walleri,,93.0,
Passeriformes,Zosteropidae,False,AVIBASE-EAA91476,wawwhe1,https://birdsoftheworld.org/bow/species/wawwhe1/,Wangi-wangi White-eye,Zosterops paruhbesar,,,
Passeriformes,Tyrannidae,False,AVIBASE-F9F05396,wardor1,https://birdsoftheworld.org/bow/species/wardor1/,Warbling Doradito,Pseudocolopteryx flaviventris,,7.5,
Passeriformes,Vireonidae,False,AVIBASE-66AA469C,warvir,https://birdsoftheworld.org/bow/species/warvir/,Warbling Vireo,Vireo gilvus,,12.7,
Passeriformes,Zosteropidae,False,AVIBASE-D0E2DCAD,warwhe1,https://birdsoftheworld.org/bow/species/warwhe1/,Warbling White-eye,Zosterops japonicus,,11.3,
Passeriformes,Vangidae,False,AVIBASE-7BB35115,warfly1,https://birdsoftheworld.org/bow/species/warfly1/,Ward's Vanga,Pseudobias wardi,,12.7,
Passeriformes,Fringillidae,False,AVIBASE-3E8BDBBA,warlin1,https://birdsoftheworld.org/bow/species/warlin1/,Warsangli Linnet,Linaria johannis,,13.4,
Passeriformes,Motacillidae,False,AVIBASE-0A3FA185,watpip1,https://birdsoftheworld.org/bow/species/watpip1/,Water Pipit,Anthus spinoletta,,23.9,
Passeriformes,Grallariidae,False,AVIBASE-3862FDBB,watant1,https://birdsoftheworld.org/bow/species/watant1/,Watkins's Antpitta,Grallaria watkinsi,,69.8,
Passeriformes,Eurylaimidae,False,AVIBASE-600D1A1F,watbro1,https://birdsoftheworld.org/bow/species/watbro1/,Wattled Broadbill,Sarcophanops steerii,,38.7,
Passeriformes,Eulacestomatidae,False,AVIBASE-936EA207,watplo1,https://birdsoftheworld.org/bow/species/watplo1/,Wattled Ploughbill,Eulacestoma nigropectus,,20.0,
Passeriformes,Meliphagidae,False,AVIBASE-44C8D624,washon1,https://birdsoftheworld.org/bow/species/washon1/,Wattled Smoky Honeyeater,Melipotes carolae,,58.9,
Passeriformes,Sturnidae,False,AVIBASE-9D95139B,watsta1,https://birdsoftheworld.org/bow/species/watsta1/,Wattled Starling,Creatophora cinerea,,73.0,
Passeriformes,Leiothrichidae,False,AVIBASE-96A465BE,wynlau1,https://birdsoftheworld.org/bow/species/wynlau1/,Wayanad Laughingthrush,Pterorhinus delesserti,,78.0,
Passeriformes,Furnariidae,False,AVIBASE-B7517CD1,webwoo1,https://birdsoftheworld.org/bow/species/webwoo1/,Wedge-billed Woodcreeper,Glyphorynchus spirurus,,14.6,
Passeriformes,Thraupidae,False,AVIBASE-BA6FDF30,wtgfin1,https://birdsoftheworld.org/bow/species/wtgfin1/,Wedge-tailed Grass Finch,Emberizoides herbicola,,27.6,
Passeriformes,Bernieridae,False,AVIBASE-3BDC2A16,wetjer2,https://birdsoftheworld.org/bow/species/wetjer2/,Wedge-tailed Jery,Hartertula flavoviridis,,9.7,
Passeriformes,Acanthizidae,False,AVIBASE-4568006A,weebil1,https://birdsoftheworld.org/bow/species/weebil1/,Weebill,Smicrornis brevirostris,,5.3,
Passeriformes,Hirundinidae,True,AVIBASE-F8F6B795,welswa1,https://birdsoftheworld.org/bow/species/welswa1/,Welcome Swallow,Hirundo neoxena,,14.7,
Passeriformes,Platysteiridae,False,AVIBASE-8662B6A1,weabat1,https://birdsoftheworld.org/bow/species/weabat1/,West African Batis,Batis occulta,,9.0,
Passeriformes,Fringillidae,False,AVIBASE-115CB3F4,sthsee3,https://birdsoftheworld.org/bow/species/sthsee3/,West African Seedeater,Crithagra canicapilla,,16.0,
Passeriformes,Platysteiridae,False,AVIBASE-E366E35F,weawae1,https://birdsoftheworld.org/bow/species/weawae1/,West African Wattle-eye,Dyaphorophyia hormophora,,12.8,
Passeriformes,Locustellidae,False,AVIBASE-6F6DA65C,spobuw2,https://birdsoftheworld.org/bow/species/spobuw2/,West Himalayan Bush Warbler,Locustella kashmirensis,,10.8,
Passeriformes,Fringillidae,False,AVIBASE-07FE7263,screup3,https://birdsoftheworld.org/bow/species/screup3/,West Mexican Euphonia,Euphonia godmani,,10.0,
Passeriformes,Estrildidae,False,AVIBASE-497D7737,snmmun1,https://birdsoftheworld.org/bow/species/snmmun1/,Western Alpine Mannikin,Lonchura montana,,15.5,
Passeriformes,Pycnonotidae,False,AVIBASE-0F97A356,wesbeg1,https://birdsoftheworld.org/bow/species/wesbeg1/,Western Bearded Greenbul,Criniger barbatus,,42.6,
Passeriformes,Muscicapidae,False,AVIBASE-CBB94183,bkewhe1,https://birdsoftheworld.org/bow/species/bkewhe1/,Western Black-eared Wheatear,Oenanthe hispanica,3.0,15.0,multi-sensor
Passeriformes,Platysteiridae,False,AVIBASE-DF7C8FC5,bkhbat1,https://birdsoftheworld.org/bow/species/bkhbat1/,Western Black-headed Batis,Batis erlangeri,,12.5,
Passeriformes,Estrildidae,False,AVIBASE-3817DA4A,wesblu1,https://birdsoftheworld.org/bow/species/wesblu1/,Western Bluebill,Spermophaga haematina,,23.0,
Passeriformes,Turdidae,False,AVIBASE-AC2B812A,wesblu,https://birdsoftheworld.org/bow/species/wesblu/,Western Bluebird,Sialia mexicana,,26.4,
Passeriformes,Phylloscopidae,False,AVIBASE-C00674ED,webwar1,https://birdsoftheworld.org/bow/species/webwar1/,Western Bonelli's Warbler,Phylloscopus bonelli,,8.7,
Passeriformes,Ptilonorhynchidae,False,AVIBASE-2C118B44,wesbow1,https://birdsoftheworld.org/bow/species/wesbow1/,Western Bowerbird,Chlamydera guttata,,136.0,
Passeriformes,Dasyornithidae,False,AVIBASE-8710A7E5,wesbri1,https://birdsoftheworld.org/bow/species/wesbri1/,Western Bristlebird,Dasyornis longirostris,,32.7,
Passeriformes,Calyptophilidae,False,AVIBASE-2C4E4A3C,wectan1,https://birdsoftheworld.org/bow/species/wectan1/,Western Chat-Tanager,Calyptophilus tertius,,49.2,
Passeriformes,Fringillidae,False,AVIBASE-5108E1D3,wescit1,https://birdsoftheworld.org/bow/species/wescit1/,Western Citril,Crithagra frontalis,,12.3,
Passeriformes,Paramythiidae,False,AVIBASE-9F080815,creber3,https://birdsoftheworld.org/bow/species/creber3/,Western Crested Berrypecker,Paramythia olivacea,,,
Passeriformes,Phylloscopidae,False,AVIBASE-9517BF86,weclew1,https://birdsoftheworld.org/bow/species/weclew1/,Western Crowned Warbler,Phylloscopus occipitalis,,9.0,
Passeriformes,Acanthizidae,False,AVIBASE-550BF21D,ruffie3,https://birdsoftheworld.org/bow/species/ruffie3/,Western Fieldwren,Calamanthus montanellus,,14.0,
Passeriformes,Thamnophilidae,False,AVIBASE-2438D789,wesfie1,https://birdsoftheworld.org/bow/species/wesfie1/,Western Fire-eye,Pyriglena maura,,32.3,
Passeriformes,Tyrannidae,False,AVIBASE-B12B8816,wesfly,https://birdsoftheworld.org/bow/species/wesfly/,Western Flycatcher,Empidonax difficilis,,10.7,
Passeriformes,Acanthizidae,False,AVIBASE-0EF82B71,wesger1,https://birdsoftheworld.org/bow/species/wesger1/,Western Gerygone,Gerygone fusca,,5.4,
Passeriformes,Maluridae,False,AVIBASE-7157DFC1,thbgra1,https://birdsoftheworld.org/bow/species/thbgra1/,Western Grasswren,Amytornis textilis,,23.0,
Passeriformes,Thraupidae,False,AVIBASE-F1F78380,bkehem3,,Western Hemispingus,Sphenopsis ochracea,,,
Passeriformes,Pittidae,False,AVIBASE-7205A703,wehpit1,https://birdsoftheworld.org/bow/species/wehpit1/,Western Hooded Pitta,Pitta sordida,,64.5,
Passeriformes,Hirundinidae,True,AVIBASE-30FEC6BE,comhom1,https://birdsoftheworld.org/bow/species/comhom1/,Western House Martin,Delichon urbicum,2.0,14.5,multi-sensor
Passeriformes,Corvidae,False,AVIBASE-D4C32F8E,eurjac,https://birdsoftheworld.org/bow/species/eurjac/,Western Jackdaw,Coloeus monedula,,246.0,
Passeriformes,Tyrannidae,False,AVIBASE-2281F1C7,weskin,https://birdsoftheworld.org/bow/species/weskin/,Western Kingbird,Tyrannus verticalis,,39.6,
Passeriformes,Icteridae,False,AVIBASE-4A5B4883,wesmea,https://birdsoftheworld.org/bow/species/wesmea/,Western Meadowlark,Sturnella neglecta,,100.1,
Passeriformes,Nectariniidae,False,AVIBASE-82E7EDC0,miosun2,https://birdsoftheworld.org/bow/species/miosun2/,Western Miombo Sunbird,Cinnyris gertrudis,,9.5,
Passeriformes,Pycnonotidae,False,AVIBASE-DA399CC6,wesmog1,https://birdsoftheworld.org/bow/species/wesmog1/,Western Mountain Greenbul,Arizelocichla tephrolaema,,38.3,
Passeriformes,Nicatoridae,False,AVIBASE-6413CE1A,yesnic1,https://birdsoftheworld.org/bow/species/yesnic1/,Western Nicator,Nicator chloris,,46.1,
Passeriformes,Tyrannidae,False,AVIBASE-5F178C08,olifla2,https://birdsoftheworld.org/bow/species/olifla2/,Western Olivaceous Flatbill,Rhynchocyclus aequinoctialis,,,
Passeriformes,Acrocephalidae,False,AVIBASE-A7275096,weowar1,https://birdsoftheworld.org/bow/species/weowar1/,Western Olivaceous Warbler,Iduna opaca,,9.0,
Passeriformes,Oriolidae,False,AVIBASE-418C7CCB,wbhori1,https://birdsoftheworld.org/bow/species/wbhori1/,Western Oriole,Oriolus brachyrynchus,,49.0,
Passeriformes,Sylviidae,False,AVIBASE-95E7E0E5,weowar2,https://birdsoftheworld.org/bow/species/weowar2/,Western Orphean Warbler,Curruca hortensis,6.0,21.9,multi-sensor
Passeriformes,Paradisaeidae,False,AVIBASE-9E0C32C5,wespar1,https://birdsoftheworld.org/bow/species/wespar1/,Western Parotia,Parotia sefilata,,181.7,
Passeriformes,Cinclosomatidae,False,AVIBASE-00945758,chbqut1,https://birdsoftheworld.org/bow/species/chbqut1/,Western Quail-thrush,Cinclosoma marginatum,,60.8,
Passeriformes,Turdidae,False,AVIBASE-641D7EB2,,,Western Red-legged Thrush,Turdus plumbeus,,75.3,
Passeriformes,Sittidae,False,AVIBASE-C37C527F,rocnut1,https://birdsoftheworld.org/bow/species/rocnut1/,Western Rock Nuthatch,Sitta neumayer,,26.5,
Passeriformes,Falcunculidae,False,AVIBASE-E3B00D11,cresht2,https://birdsoftheworld.org/bow/species/cresht2/,Western Shriketit,Falcunculus leucogaster,,,
Passeriformes,Spindalidae,False,AVIBASE-AA587D5F,wesspi,https://birdsoftheworld.org/bow/species/wesspi/,Western Spindalis,Spindalis zena,,25.4,
Passeriformes,Meliphagidae,False,AVIBASE-C5ACCD75,wesspi1,https://birdsoftheworld.org/bow/species/wesspi1/,Western Spinebill,Acanthorhynchus superciliosus,,9.7,
Passeriformes,Sylviidae,False,AVIBASE-62A53820,subwar6,https://birdsoftheworld.org/bow/species/subwar6/,Western Subalpine Warbler,Curruca iberiae,,9.6,
Passeriformes,Cardinalidae,False,AVIBASE-0ADA5F17,westan,https://birdsoftheworld.org/bow/species/westan/,Western Tanager,Piranga ludoviciana,,28.1,
Passeriformes,Acanthizidae,False,AVIBASE-6601168A,westho1,https://birdsoftheworld.org/bow/species/westho1/,Western Thornbill,Acanthiza inornata,,7.0,
Passeriformes,Nectariniidae,False,AVIBASE-857DCDD5,wvbsun1,https://birdsoftheworld.org/bow/species/wvbsun1/,Western Violet-backed Sunbird,Anthreptes longuemarei,,11.4,
Passeriformes,Meliphagidae,False,AVIBASE-629C5612,litwat1,https://birdsoftheworld.org/bow/species/litwat1/,Western Wattlebird,Anthochaera lunulata,,61.8,
Passeriformes,Campephagidae,False,AVIBASE-7B669DE9,ghacus1,https://birdsoftheworld.org/bow/species/ghacus1/,Western Wattled Cuckooshrike,Lobotos lobatus,,33.1,
Passeriformes,Psophodidae,False,AVIBASE-D57E208D,weswhi1,https://birdsoftheworld.org/bow/species/weswhi1/,Western Whipbird,Psophodes nigrogularis,,44.5,
Passeriformes,Tyrannidae,False,AVIBASE-F6CA75F0,wewpew,https://birdsoftheworld.org/bow/species/wewpew/,Western Wood Pewee,Contopus sordidulus,,13.1,
Passeriformes,Furnariidae,False,AVIBASE-BD6ADDF5,strwoo5,https://birdsoftheworld.org/bow/species/strwoo5/,Western Woodhaunter,Automolus virgatus,,,
Passeriformes,Petroicidae,False,AVIBASE-6BD534AC,gybrob1,https://birdsoftheworld.org/bow/species/gybrob1/,Western Yellow Robin,Eopsaltria griseogularis,,19.4,
Passeriformes,Motacillidae,False,AVIBASE-5983D677,eaywag1,https://birdsoftheworld.org/bow/species/eaywag1/,Western Yellow Wagtail,Motacilla flava,10.0,17.7,multi-sensor
Passeriformes,Oriolidae,False,AVIBASE-191C56A7,wetfig1,https://birdsoftheworld.org/bow/species/wetfig1/,Wetar Figbird,Sphecotheres hypoleucus,,77.5,
Passeriformes,Meliphagidae,False,AVIBASE-3BFB057A,crhmyz1,https://birdsoftheworld.org/bow/species/crhmyz1/,Wetar Myzomela,Myzomela kuehni,,10.8,
Passeriformes,Oriolidae,False,AVIBASE-997885E0,timori3,https://birdsoftheworld.org/bow/species/timori3/,Wetar Oriole,Oriolus finschi,,,
Passeriformes,Ploceidae,False,AVIBASE-341298B9,weywea1,https://birdsoftheworld.org/bow/species/weywea1/,Weyns's Weaver,Ploceus weynsi,,29.0,
Passeriformes,Muscicapidae,False,AVIBASE-A0EDAEA2,whinch1,https://birdsoftheworld.org/bow/species/whinch1/,Whinchat,Saxicola rubetra,6.0,16.6,multi-sensor
Passeriformes,Dicaeidae,False,AVIBASE-B8F60E84,whiflo1,https://birdsoftheworld.org/bow/species/whiflo1/,Whiskered Flowerpecker,Pachyglossa propria,,10.2,
Passeriformes,Onychorhynchidae,False,AVIBASE-EC9D7A78,whifly1,https://birdsoftheworld.org/bow/species/whifly1/,Whiskered Myiobius,Myiobius barbatus,,11.0,
Passeriformes,Pittidae,False,AVIBASE-4922C1E5,whipit1,https://birdsoftheworld.org/bow/species/whipit1/,Whiskered Pitta,Erythropitta kochi,,116.0,
Passeriformes,Troglodytidae,False,AVIBASE-A5AADBF7,whiwre1,https://birdsoftheworld.org/bow/species/whiwre1/,Whiskered Wren,Pheugopedius mystacalis,,29.0,
Passeriformes,Zosteropidae,False,AVIBASE-68D50AEF,whiyuh1,https://birdsoftheworld.org/bow/species/whiyuh1/,Whiskered Yuhina,Yuhina flavicollis,,16.9,
Passeriformes,Phylloscopidae,False,AVIBASE-6011D298,whiwar2,https://birdsoftheworld.org/bow/species/whiwar2/,Whistler's Warbler,Phylloscopus whistleri,,7.3,
Passeriformes,Cisticolidae,False,AVIBASE-5A184029,whicis1,https://birdsoftheworld.org/bow/species/whicis1/,Whistling Cisticola,Cisticola lateralis,,16.8,
Passeriformes,Furnariidae,False,AVIBASE-15B327AC,lotwoo4,https://birdsoftheworld.org/bow/species/lotwoo4/,Whistling Long-tailed Woodcreeper,Deconychura longicauda,,23.8,
Passeriformes,Parulidae,False,AVIBASE-95AC2035,whiwar1,https://birdsoftheworld.org/bow/species/whiwar1/,Whistling Warbler,Catharopeza bishopi,,15.1,
Passeriformes,Cotingidae,False,AVIBASE-756A7501,whibel2,https://birdsoftheworld.org/bow/species/whibel2/,White Bellbird,Procnias albus,,210.0,
Passeriformes,Tyrannidae,False,AVIBASE-60658051,whimon1,https://birdsoftheworld.org/bow/species/whimon1/,White Monjita,Xolmis irupero,,28.7,
Passeriformes,Motacillidae,False,AVIBASE-400E032C,whiwag,https://birdsoftheworld.org/bow/species/whiwag/,White Wagtail,Motacilla alba,,23.9,
Passeriformes,Turdidae,False,AVIBASE-8E267A26,scathr2,https://birdsoftheworld.org/bow/species/scathr2/,White's Thrush,Zoothera aurea,,134.1,
Passeriformes,Paridae,False,AVIBASE-1A289D90,whbblt1,https://birdsoftheworld.org/bow/species/whbblt1/,White-backed Black Tit,Melaniparus leuconotus,,16.7,
Passeriformes,Hirundinidae,True,AVIBASE-46F6FA51,whbswa3,https://birdsoftheworld.org/bow/species/whbswa3/,White-backed Swallow,Cheramoeca leucosterna,,14.1,
Passeriformes,Turdidae,False,AVIBASE-8A6BF14B,whbthr2,https://birdsoftheworld.org/bow/species/whbthr2/,White-backed Thrush,Turdus kessleri,,76.3,
Passeriformes,Artamidae,False,AVIBASE-30822099,biswoo1,https://birdsoftheworld.org/bow/species/biswoo1/,White-backed Woodswallow,Artamus insignis,,51.3,
Passeriformes,Mimidae,False,AVIBASE-CE56D85A,whbmoc1,https://birdsoftheworld.org/bow/species/whbmoc1/,White-banded Mockingbird,Mimus triurus,,47.2,
Passeriformes,Hirundinidae,True,AVIBASE-DA652FA1,whbswa2,https://birdsoftheworld.org/bow/species/whbswa2/,White-banded Swallow,Atticora fasciata,,13.0,
Passeriformes,Tyrannidae,False,AVIBASE-15F3B9EC,whbtyr1,https://birdsoftheworld.org/bow/species/whbtyr1/,White-banded Tyrannulet,Mecocerculus stictopterus,,9.4,
Passeriformes,Thamnophilidae,False,AVIBASE-091D9EB1,whbant2,https://birdsoftheworld.org/bow/species/whbant2/,White-bearded Antshrike,Biatas nigropectus,,25.5,
Passeriformes,Tyrannidae,False,AVIBASE-A9828586,whbfly1,https://birdsoftheworld.org/bow/species/whbfly1/,White-bearded Flycatcher,Phelpsia inornata,,29.4,
Passeriformes,Pycnonotidae,False,AVIBASE-6A110710,whbgre1,https://birdsoftheworld.org/bow/species/whbgre1/,White-bearded Greenbul,Criniger ndussumensis,,23.0,
Passeriformes,Pipridae,False,AVIBASE-091F833E,whbman1,https://birdsoftheworld.org/bow/species/whbman1/,White-bearded Manakin,Manacus manacus,,16.7,
Passeriformes,Thamnophilidae,False,AVIBASE-40373FE1,whbant1,https://birdsoftheworld.org/bow/species/whbant1/,White-bellied Antbird,Myrmeciza longipes,,27.9,
Passeriformes,Grallariidae,False,AVIBASE-18E59ACC,whbant3,https://birdsoftheworld.org/bow/species/whbant3/,White-bellied Antpitta,Grallaria hypoleuca,,73.7,
Passeriformes,Muscicapidae,False,AVIBASE-C29DEB80,wbbfly1,https://birdsoftheworld.org/bow/species/wbbfly1/,White-bellied Blue Flycatcher,Cyornis pallidipes,,19.0,
Passeriformes,Muscicapidae,False,AVIBASE-76F3C885,whbsho3,https://birdsoftheworld.org/bow/species/whbsho3/,White-bellied Blue Robin,Sholicola albiventris,,38.5,
Passeriformes,Muscicapidae,False,AVIBASE-FC6AF842,timbus1,https://birdsoftheworld.org/bow/species/timbus1/,White-bellied Bush Chat,Saxicola gutturalis,,15.3,
Passeriformes,Fringillidae,False,AVIBASE-90C937E4,whbcan1,https://birdsoftheworld.org/bow/species/whbcan1/,White-bellied Canary,Crithagra dorsostriata,,15.1,
Passeriformes,Furnariidae,False,AVIBASE-B2F7B207,whbcin1,https://birdsoftheworld.org/bow/species/whbcin1/,White-bellied Cinclodes,Cinclodes palliatus,,103.9,
Passeriformes,Stenostiridae,False,AVIBASE-329CF549,wbcfly1,https://birdsoftheworld.org/bow/species/wbcfly1/,White-bellied Crested Flycatcher,Elminia albiventris,,8.9,
Passeriformes,Campephagidae,False,AVIBASE-FFB094BE,,,White-bellied Cuckooshrike,Coracina papuensis,,63.5,
Passeriformes,Thraupidae,False,AVIBASE-7AFF6CE5,whbdac1,https://birdsoftheworld.org/bow/species/whbdac1/,White-bellied Dacnis,Dacnis albiventris,,11.2,
Passeriformes,Dicruridae,False,AVIBASE-994E98B3,whbdro1,https://birdsoftheworld.org/bow/species/whbdro1/,White-bellied Drongo,Dicrurus caerulescens,,40.0,
Passeriformes,Vireonidae,False,AVIBASE-EECEDB6F,whbyuh1,https://birdsoftheworld.org/bow/species/whbyuh1/,White-bellied Erpornis,Erpornis zantholeuca,,11.8,
Passeriformes,Rhipiduridae,False,AVIBASE-E191588D,whbfan1,https://birdsoftheworld.org/bow/species/whbfan1/,White-bellied Fantail,Rhipidura euryura,,15.0,
Passeriformes,Meliphagidae,False,AVIBASE-40123D94,nehhon1,https://birdsoftheworld.org/bow/species/nehhon1/,White-bellied Honeyeater,Gliciphila notabilis,,27.1,
Passeriformes,Campephagidae,False,AVIBASE-47EBC51F,whbmin3,https://birdsoftheworld.org/bow/species/whbmin3/,White-bellied Minivet,Pericrocotus erythropygius,,10.8,
Passeriformes,Estrildidae,False,AVIBASE-63392C0E,whbmun1,https://birdsoftheworld.org/bow/species/whbmun1/,White-bellied Munia,Lonchura leucogastra,,11.4,
Passeriformes,Pachycephalidae,False,AVIBASE-CBC2CE1F,whbpit1,https://birdsoftheworld.org/bow/species/whbpit1/,White-bellied Pitohui,Pseudorectes incertus,,75.0,
Passeriformes,Tyrannidae,False,AVIBASE-D90821DF,wbptyr1,https://birdsoftheworld.org/bow/species/wbptyr1/,White-bellied Pygmy Tyrant,Myiornis albiventris,,5.5,
Passeriformes,Muscicapidae,False,AVIBASE-789DEC69,whbred1,https://birdsoftheworld.org/bow/species/whbred1/,White-bellied Redstart,Luscinia phaenicuroides,,21.1,
Passeriformes,Muscicapidae,False,AVIBASE-F95998A8,wbrcha1,https://birdsoftheworld.org/bow/species/wbrcha1/,White-bellied Robin-Chat,Cossyphicula roberti,,34.0,
Passeriformes,Thraupidae,False,AVIBASE-D5AA8D6D,whbsee1,https://birdsoftheworld.org/bow/species/whbsee1/,White-bellied Seedeater,Sporophila leucoptera,,15.5,
Passeriformes,Furnariidae,False,AVIBASE-DB42555B,whbspi1,https://birdsoftheworld.org/bow/species/whbspi1/,White-bellied Spinetail,Mazaria propinqua,,19.9,
Passeriformes,Nectariniidae,False,AVIBASE-8D3818DB,whbsun2,https://birdsoftheworld.org/bow/species/whbsun2/,White-bellied Sunbird,Cinnyris talatala,,8.1,
Passeriformes,Thraupidae,False,AVIBASE-513E1AA9,turtan3,https://birdsoftheworld.org/bow/species/turtan3/,White-bellied Tanager,Tangara brasiliensis,,,
Passeriformes,Rhipiduridae,False,AVIBASE-9A6974DC,wbtfan1,https://birdsoftheworld.org/bow/species/wbtfan1/,White-bellied Thicket Fantail,Rhipidura leucothorax,,17.6,
Passeriformes,Paridae,False,AVIBASE-C8880D28,whbtit5,https://birdsoftheworld.org/bow/species/whbtit5/,White-bellied Tit,Melaniparus albiventris,,21.2,
Passeriformes,Tyrannidae,False,AVIBASE-7B0D94FA,whbtot1,https://birdsoftheworld.org/bow/species/whbtot1/,White-bellied Tody-Tyrant,Hemitriccus griseipectus,,9.0,
Passeriformes,Corvidae,False,AVIBASE-C7567600,whbtre1,https://birdsoftheworld.org/bow/species/whbtre1/,White-bellied Treepie,Dendrocitta leucogastra,,99.2,
Passeriformes,Pachycephalidae,False,AVIBASE-3E96E081,whbwhi1,https://birdsoftheworld.org/bow/species/whbwhi1/,White-bellied Whistler,Pachycephala leucogastra,,18.5,
Passeriformes,Troglodytidae,False,AVIBASE-E4E3CB1F,whbwre1,https://birdsoftheworld.org/bow/species/whbwre1/,White-bellied Wren,Uropsila leucogastra,,9.0,
Passeriformes,Thamnophilidae,False,AVIBASE-0161CAAD,whbant4,https://birdsoftheworld.org/bow/species/whbant4/,White-bibbed Antbird,Myrmoderus loricatus,,15.5,
Passeriformes,Timaliidae,False,AVIBASE-1E93233E,whbbab1,https://birdsoftheworld.org/bow/species/whbbab1/,White-bibbed Babbler,Stachyris thoracica,,12.0,
Passeriformes,Pipridae,False,AVIBASE-AE0C6B0E,whbman2,https://birdsoftheworld.org/bow/species/whbman2/,White-bibbed Manakin,Corapipo leucorrhoa,,11.7,
Passeriformes,Hirundinidae,True,AVIBASE-0116C834,wtbswa1,https://birdsoftheworld.org/bow/species/wtbswa1/,White-bibbed Swallow,Hirundo nigrita,,18.3,
